Time,TranPPV,TranFreq,VertPPV,VertFreq,LongPPV,LongFreq,GeophonePVS
5/1/2018 20:15,0.004,1.1,0.003,73.1,0.003,4.4,0.004
5/1/2018 20:20,0.003,<1,0.003,32,0.003,5.1,0.004
5/1/2018 20:25,0.003,1.3,0.003,17.1,0.003,6.9,0.004
5/1/2018 20:30,0.004,3.3,0.003,7.8,0.003,2.5,0.004
5/1/2018 20:35,0.003,<1,0.003,51.2,0.003,1.7,0.004
5/1/2018 20:40,0.003,<1,0.003,28.4,0.003,2.7,0.004
5/1/2018 20:45,0.003,<1,0.003,20.5,0.003,5.8,0.004
5/1/2018 20:50,0.003,1.7,0.003,34.1,0.004,2.3,0.005
5/1/2018 20:55,0.003,<1,0.003,17.1,0.003,2.9,0.004
5/1/2018 21:00,0.004,<1,0.003,11.6,0.003,4.3,0.004
5/1/2018 21:05,0.004,<1,0.003,39.4,0.003,5,0.004
5/1/2018 21:10,0.003,<1,0.003,42.7,0.003,11.4,0.004
5/1/2018 21:15,0.003,1.1,0.003,32,0.003,1.2,0.004
5/1/2018 21:20,0.003,<1,0.003,46.5,0.003,2,0.005
5/1/2018 21:25,0.003,1,0.003,46.5,0.003,2.6,0.004
5/1/2018 21:30,0.003,<1,0.003,51.2,0.003,1.7,0.004
5/1/2018 21:35,0.004,<1,0.003,51.2,0.003,3.8,0.004
5/1/2018 21:40,0.004,<1,0.003,24.4,0.003,5.3,0.004
5/1/2018 21:45,0.003,1.6,0.007,42.7,0.003,10,0.007
5/1/2018 21:50,0.003,1.1,0.003,30.1,0.003,3.7,0.004
5/1/2018 21:55,0.003,<1,0.003,32,0.003,1.8,0.004
5/1/2018 22:00,0.004,2.3,0.003,32,0.003,3.4,0.005
5/1/2018 22:05,0.003,1.3,0.003,17.1,0.003,4.5,0.004
5/1/2018 22:10,0.003,1.2,0.003,51.2,0.003,3.4,0.004
5/1/2018 22:15,0.004,1.2,0.003,34.1,0.004,3.3,0.004
5/1/2018 22:20,0.003,1.4,0.003,34.1,0.003,2.1,0.004
5/1/2018 22:25,0.003,1.6,0.003,18.3,0.003,8,0.004
5/1/2018 22:30,0.003,3.8,0.003,51.2,0.003,1.9,0.004
5/1/2018 22:35,0.003,2,0.003,42.7,0.003,3.3,0.004
5/1/2018 22:40,0.003,12.8,0.003,10.9,0.003,12.5,0.004
5/1/2018 22:45,0.003,2.2,0.003,73.1,0.003,3.2,0.004
5/1/2018 22:50,0.003,1.8,0.003,34.1,0.003,21.3,0.004
5/1/2018 22:55,0.003,4.3,0.003,39.4,0.003,3.9,0.004
5/1/2018 23:00,0.003,3.9,0.002,34.1,0.003,2,0.004
5/1/2018 23:05,0.003,1,0.003,34.1,0.003,5.8,0.004
5/1/2018 23:10,0.003,1.9,0.003,64,0.003,3.1,0.004
5/1/2018 23:15,0.003,1.4,0.003,8,0.003,2.2,0.004
5/1/2018 23:20,0.003,2.5,0.003,10.2,0.003,39.4,0.004
5/1/2018 23:25,0.003,1.7,0.003,32,0.003,7.8,0.004
5/1/2018 23:30,0.003,2.2,0.003,46.5,0.003,4.7,0.004
5/1/2018 23:35,0.003,7.3,0.003,30.1,0.003,8.4,0.004
5/1/2018 23:40,0.003,2.3,0.003,34.1,0.003,36.6,0.004
5/1/2018 23:45,0.003,1.3,0.003,30.1,0.003,8.8,0.004
5/1/2018 23:50,0.003,1.1,0.003,28.4,0.004,23.3,0.004
5/1/2018 23:55,0.003,<1,0.003,42.7,0.003,4.3,0.004
5/2/2018 0:00,0.003,1,0.003,11.6,0.003,2.2,0.004
5/2/2018 0:05,0.003,<1,0.003,32,0.003,12.5,0.004
5/2/2018 0:10,0.003,1.4,0.003,26.9,0.003,10,0.004
5/2/2018 0:15,0.003,<1,0.003,36.6,0.003,1.9,0.004
5/2/2018 0:20,0.003,1.4,0.003,9.3,0.003,85.3,0.004
5/2/2018 0:25,0.004,<1,0.003,10.4,0.003,3.8,0.004
5/2/2018 0:30,0.004,1.8,0.003,39.4,0.003,4.1,0.004
5/2/2018 0:35,0.003,<1,0.003,34.1,0.003,3.3,0.004
5/2/2018 0:40,0.003,<1,0.003,36.6,0.003,9.1,0.004
5/2/2018 0:45,0.004,<1,0.003,8.1,0.003,7.6,0.004
5/2/2018 0:50,0.003,1.7,0.003,30.1,0.003,2.1,0.004
5/2/2018 0:55,0.003,2,0.003,85.3,0.003,11.9,0.004
5/2/2018 1:00,0.003,1.2,0.003,36.6,0.003,21.3,0.004
5/2/2018 1:05,0.003,1,0.003,46.5,0.003,1.8,0.004
5/2/2018 1:10,0.004,<1,0.003,39.4,0.004,3.3,0.004
5/2/2018 1:15,0.004,<1,0.003,39.4,0.004,3.8,0.004
5/2/2018 1:20,0.003,1.3,0.003,42.7,0.003,1.9,0.005
5/2/2018 1:25,0.004,<1,0.003,13.8,0.003,2.2,0.004
5/2/2018 1:30,0.004,8.3,0.003,64,0.003,3.4,0.004
5/2/2018 1:35,0.003,1.3,0.003,36.6,0.003,3,0.004
5/2/2018 1:40,0.004,<1,0.003,46.5,0.003,4,0.004
5/2/2018 1:45,0.003,1.3,0.003,30.1,0.003,4.4,0.005
5/2/2018 1:50,0.003,>100,0.003,34.1,0.003,5.3,0.004
5/2/2018 1:55,0.003,1.3,0.003,56.9,0.003,6.6,0.004
5/2/2018 2:00,0.004,<1,0.003,21.3,0.003,2.7,0.004
5/2/2018 2:05,0.003,<1,0.003,32,0.003,4.5,0.004
5/2/2018 2:10,0.003,1.2,0.003,6.2,0.003,4.8,0.004
5/2/2018 2:15,0.004,<1,0.003,51.2,0.003,4.8,0.004
5/2/2018 2:20,0.004,<1,0.003,9.5,0.003,3.5,0.004
5/2/2018 2:25,0.003,<1,0.003,5.7,0.003,11.9,0.004
5/2/2018 2:29,0.003,2.4,0.003,85.3,0.004,10.4,0.004
5/2/2018 2:35,0.004,1.3,0.003,>100,0.003,>100,0.004
5/2/2018 2:40,0.004,<1,0.003,42.7,0.003,11.1,0.004
5/2/2018 2:45,0.004,1.1,0.003,39.4,0.004,6.6,0.004
5/2/2018 2:50,0.003,1.2,0.003,25.6,0.003,3.5,0.004
5/2/2018 2:55,0.004,<1,0.003,9.3,0.003,3.9,0.004
5/2/2018 3:00,0.004,<1,0.003,14.2,0.003,1.5,0.004
5/2/2018 3:05,0.003,<1,0.003,13.8,0.003,4.1,0.004
5/2/2018 3:10,0.004,<1,0.003,32,0.003,4.4,0.004
5/2/2018 3:15,0.003,1.2,0.003,6.4,0.003,5,0.004
5/2/2018 3:20,0.003,<1,0.003,13.1,0.003,3.8,0.004
5/2/2018 3:25,0.003,<1,0.003,64,0.003,2.6,0.004
5/2/2018 3:30,0.004,<1,0.003,34.1,0.003,8.3,0.005
5/2/2018 3:35,0.004,<1,0.003,30.1,0.003,2,0.005
5/2/2018 3:40,0.004,<1,0.003,32,0.003,51.2,0.004
5/2/2018 3:45,0.003,<1,0.003,32,0.003,3.2,0.004
5/2/2018 3:50,0.004,<1,0.004,5,0.003,4.5,0.005
5/2/2018 3:55,0.004,1.1,0.003,26.9,0.004,2,0.004
5/2/2018 4:00,0.004,<1,0.003,17.7,0.003,1.3,0.004
5/2/2018 4:05,0.004,<1,0.003,9.7,0.003,4.6,0.005
5/2/2018 4:10,0.004,<1,0.003,4.2,0.003,2.7,0.005
5/2/2018 4:15,0.004,<1,0.003,11.6,0.003,2.6,0.005
5/2/2018 4:20,0.004,<1,0.004,6.1,0.003,2.2,0.005
5/2/2018 4:25,0.004,<1,0.003,42.7,0.004,12.5,0.005
5/2/2018 4:30,0.004,<1,0.003,32,0.003,2.8,0.005
5/2/2018 4:35,0.004,1.3,0.003,19,0.004,2.1,0.005
5/2/2018 4:40,0.004,<1,0.003,7.3,0.004,3.4,0.004
5/2/2018 4:45,0.003,>100,0.003,36.6,0.003,3,0.005
5/2/2018 4:50,0.004,1.7,0.004,10.7,0.003,7.4,0.005
5/2/2018 4:55,0.004,<1,0.005,11.6,0.003,3.8,0.006
5/2/2018 5:00,0.004,1.5,0.003,34.1,0.003,2.1,0.004
5/2/2018 5:05,0.004,<1,0.003,56.9,0.003,10.7,0.004
5/2/2018 5:10,0.004,<1,0.003,28.4,0.003,3.9,0.004
5/2/2018 5:15,0.004,<1,0.003,32,0.003,11.9,0.004
5/2/2018 5:20,0.003,<1,0.003,7.5,0.003,32,0.004
5/2/2018 5:25,0.004,1.6,0.003,14.2,0.003,2.7,0.004
5/2/2018 5:30,0.004,<1,0.003,5.8,0.003,3.8,0.005
5/2/2018 5:35,0.004,<1,0.003,16.5,0.003,3.7,0.004
5/2/2018 5:40,0.004,<1,0.003,8.8,0.003,1.8,0.004
5/2/2018 5:45,0.004,<1,0.003,30.1,0.003,3.9,0.004
5/2/2018 5:50,0.004,<1,0.003,17.7,0.003,3,0.004
5/2/2018 5:55,0.003,<1,0.003,8.4,0.003,11.9,0.004
5/2/2018 6:00,0.004,<1,0.003,4.5,0.003,2.9,0.005
5/2/2018 6:05,0.004,2.3,0.004,20.5,0.003,2.5,0.005
5/2/2018 6:10,0.004,<1,0.003,36.6,0.003,1.5,0.004
5/2/2018 6:15,0.004,<1,0.003,10.2,0.003,4.5,0.004
5/2/2018 6:20,0.004,1.1,0.003,16.5,0.003,4.3,0.004
5/2/2018 6:25,0.004,<1,0.003,28.4,0.003,1.5,0.004
5/2/2018 6:30,0.004,<1,0.003,4.4,0.003,2.6,0.005
5/2/2018 6:35,0.004,<1,0.003,5.9,0.004,2.1,0.005
5/2/2018 6:40,0.004,<1,0.003,4.5,0.004,7.8,0.005
5/2/2018 6:45,0.004,<1,0.003,5.2,0.003,2.5,0.005
5/2/2018 6:50,0.003,<1,0.005,6,0.003,2.1,0.006
5/2/2018 6:55,0.004,<1,0.003,6.5,0.004,3.7,0.004
5/2/2018 7:00,0.003,<1,0.003,9.3,0.004,2.4,0.004
5/2/2018 7:05,0.003,>100,0.003,17.7,0.003,1.8,0.005
5/2/2018 7:10,0.004,1,0.003,26.9,0.003,2.4,0.005
5/2/2018 7:15,0.004,<1,0.004,4.8,0.004,1.8,0.005
5/2/2018 7:20,0.004,1.6,0.003,36.6,0.004,2.7,0.005
5/2/2018 7:25,0.004,1.3,0.003,39.4,0.004,2.2,0.005
5/2/2018 7:30,0.003,8.5,0.003,8,0.003,3.6,0.004
5/2/2018 7:35,0.004,1.2,0.003,7.2,0.004,3.3,0.005
5/2/2018 7:40,0.004,3.4,0.005,5.6,0.004,4.1,0.006
5/2/2018 7:45,0.004,1.3,0.004,8.7,0.003,3.1,0.004
5/2/2018 7:50,0.004,<1,0.004,7.2,0.003,2,0.005
5/2/2018 7:55,0.004,1.1,0.007,4.2,0.004,2.5,0.008
5/2/2018 8:00,0.003,1.5,0.003,14.6,0.004,3.5,0.004
5/2/2018 8:05,0.004,2,0.004,4.5,0.004,2.5,0.005
5/2/2018 8:10,0.003,<1,0.003,10.4,0.004,4.2,0.005
5/2/2018 8:15,0.003,1.6,0.01,6.7,0.004,5.1,0.011
5/2/2018 8:20,0.004,<1,0.005,7.2,0.004,6.2,0.005
5/2/2018 8:25,0.004,<1,0.004,4.9,0.004,4.7,0.005
5/2/2018 8:30,0.004,1.5,0.003,5.8,0.004,1.9,0.004
5/2/2018 8:35,0.004,<1,0.006,7,0.004,4.9,0.006
5/2/2018 8:40,0.004,1.4,0.005,6.2,0.004,6.9,0.005
5/2/2018 8:45,0.004,3.7,0.003,7.4,0.003,4.8,0.004
5/2/2018 8:50,0.004,3.7,0.005,11.9,0.004,2.4,0.005
5/2/2018 8:55,0.004,2.3,0.006,7.4,0.004,4,0.006
5/2/2018 9:00,0.004,1.3,0.005,5.2,0.003,3.3,0.006
5/2/2018 9:05,0.004,<1,0.004,7.3,0.003,2.8,0.005
5/2/2018 9:10,0.004,<1,0.003,6.9,0.004,6.3,0.004
5/2/2018 9:15,0.003,<1,0.004,42.7,0.004,2.8,0.005
5/2/2018 9:20,0.004,1.3,0.003,7,0.004,3.1,0.004
5/2/2018 9:25,0.003,<1,0.008,30.1,0.003,1.6,0.009
5/2/2018 9:30,0.004,1.3,0.004,32,0.003,3.9,0.005
5/2/2018 9:35,0.004,1.2,0.005,36.6,0.004,7.1,0.006
5/2/2018 9:40,0.004,1.9,0.005,6.4,0.004,3.3,0.006
5/2/2018 9:45,0.004,<1,0.005,26.9,0.004,3,0.005
5/2/2018 9:50,0.004,1.2,0.01,6.1,0.004,4.3,0.01
5/2/2018 9:55,0.004,<1,0.003,7.6,0.003,6.1,0.004
5/2/2018 10:00,0.004,1.9,0.006,7.3,0.004,5,0.006
5/2/2018 10:05,0.004,1.1,0.004,42.7,0.004,2.5,0.005
5/2/2018 10:10,0.004,<1,0.004,7.4,0.004,2.1,0.005
5/2/2018 10:15,0.004,<1,0.003,18.3,0.004,2.9,0.005
5/2/2018 10:20,0.003,1.5,0.003,15.1,0.004,2.3,0.005
5/2/2018 10:25,0.004,1.8,0.004,3.4,0.004,5.1,0.005
5/2/2018 10:30,0.004,<1,0.003,4.4,0.004,3.1,0.004
5/2/2018 10:35,0.004,<1,0.003,4.8,0.004,2.1,0.005
5/2/2018 10:40,0.004,<1,0.003,7.6,0.003,2.9,0.004
5/2/2018 10:45,0.004,2.1,0.005,5.3,0.003,2.1,0.005
5/2/2018 10:50,0.003,<1,0.003,5.6,0.003,2.9,0.005
5/2/2018 10:55,0.003,<1,0.003,10.4,0.004,3,0.004
5/2/2018 11:00,0.004,<1,0.004,46.5,0.004,1.5,0.005
5/2/2018 11:05,0.004,2.6,0.003,6.4,0.004,4.8,0.005
5/2/2018 11:10,0.003,2.1,0.003,5.9,0.004,3.4,0.004
5/2/2018 11:15,0.003,<1,0.003,9.8,0.003,3,0.004
5/2/2018 11:20,0.003,1.4,0.003,6.8,0.003,2.4,0.005
5/2/2018 11:25,0.003,2,0.004,12.2,0.004,4,0.004
5/2/2018 11:30,0.004,2.3,0.004,6.3,0.003,3.9,0.005
5/2/2018 11:35,0.004,3.3,0.01,10.4,0.004,3.4,0.01
5/2/2018 11:40,0.004,1.7,0.009,4.5,0.004,3.5,0.009
5/2/2018 11:45,0.004,<1,0.003,5.6,0.004,3.7,0.004
5/2/2018 11:50,0.003,<1,0.003,7.8,0.003,3,0.004
5/2/2018 11:55,0.004,1.1,0.014,6.7,0.004,4.7,0.014
5/2/2018 12:00,0.004,1.3,0.007,6.6,0.004,4.1,0.007
5/2/2018 12:05,0.003,1.8,0.022,11.6,0.005,10.2,0.022
5/2/2018 12:10,0.004,1.3,0.004,6.3,0.004,4.4,0.005
5/2/2018 12:15,0.003,<1,0.003,7.3,0.003,4.3,0.004
5/2/2018 12:20,0.003,1.4,0.004,10.9,0.003,5.4,0.005
5/2/2018 12:25,0.003,2.9,0.003,19.7,0.003,6,0.004
5/2/2018 12:30,0.003,1.4,0.004,5.3,0.003,6,0.005
5/2/2018 12:35,0.003,2.1,0.003,7.3,0.003,3,0.004
5/2/2018 12:40,0.004,3.7,0.007,7.2,0.004,5,0.007
5/2/2018 12:45,0.003,1.5,0.008,46.5,0.003,4.5,0.008
5/2/2018 12:50,0.003,1.5,0.005,5.9,0.004,2.9,0.006
5/2/2018 12:55,0.004,2.3,0.006,>100,0.004,10.7,0.007
5/2/2018 13:00,0.003,1.4,0.006,6.4,0.003,2.3,0.006
5/2/2018 13:05,0.004,1.5,0.006,56.9,0.004,2.3,0.006
5/2/2018 13:10,0.004,1.6,0.007,6.6,0.004,4.2,0.007
5/2/2018 13:15,0.004,1,0.007,6.3,0.004,7.1,0.008
5/2/2018 13:20,0.004,3,0.005,42.7,0.004,2.4,0.005
5/2/2018 13:25,0.003,<1,0.011,6.2,0.004,4.8,0.011
5/2/2018 13:30,0.004,1.8,0.005,5.6,0.005,2.2,0.005
5/2/2018 13:35,0.004,1.6,0.007,34.1,0.004,23.3,0.007
5/2/2018 13:40,0.004,2.1,0.01,34.1,0.004,34.1,0.011
5/2/2018 13:45,0.004,1.1,0.004,10.2,0.003,2.5,0.004
5/2/2018 13:50,0.003,1.6,0.004,5.8,0.004,8.3,0.005
5/2/2018 13:55,0.004,<1,0.004,4.9,0.004,3.1,0.005
5/2/2018 14:00,0.004,<1,0.003,9.8,0.003,3.8,0.004
5/2/2018 14:05,0.004,1.2,0.003,30.1,0.003,3,0.004
5/2/2018 14:10,0.004,1.2,0.003,6.3,0.004,3.1,0.005
5/2/2018 14:15,0.003,3.4,0.004,5,0.004,1.9,0.004
5/2/2018 14:20,0.003,1.1,0.003,7.5,0.004,4.2,0.005
5/2/2018 14:25,0.004,1.9,0.004,9.8,0.004,3,0.005
5/2/2018 14:30,0.004,1.5,0.003,34.1,0.004,2.3,0.005
5/2/2018 14:35,0.004,1.3,0.003,6.2,0.003,1.6,0.004
5/2/2018 14:40,0.004,<1,0.003,39.4,0.004,1.2,0.005
5/2/2018 14:45,0.004,<1,0.003,10.2,0.004,4.1,0.005
5/2/2018 14:50,0.004,1.1,0.004,5,0.004,34.1,0.004
5/2/2018 14:55,0.004,<1,0.004,5.3,0.004,4.1,0.005
5/2/2018 15:00,0.004,<1,0.004,5.9,0.004,2.1,0.005
5/2/2018 15:05,0.004,<1,0.004,6.4,0.003,1.8,0.004
5/2/2018 15:10,0.004,<1,0.003,16.5,0.003,5.8,0.004
5/2/2018 15:15,0.004,>100,0.005,46.5,0.003,7.1,0.005
5/2/2018 15:15,0.003,<1,0.003,15.1,0.003,3,0.004
5/2/2018 15:41,0.004,<1,0.003,>100,0.003,2.4,0.004
5/2/2018 15:46,0.004,<1,0.003,16.5,0.003,4.8,0.004
5/2/2018 15:51,0.004,<1,0.003,46.5,0.003,5.3,0.004
5/2/2018 15:56,0.004,<1,0.003,7.8,0.003,32,0.004
5/2/2018 16:01,0.003,<1,0.003,64,0.003,4.5,0.004
5/2/2018 16:06,0.004,<1,0.004,7.5,0.003,3.3,0.004
5/2/2018 16:11,0.004,1.1,0.006,6.6,0.004,2.5,0.006
5/2/2018 16:16,0.003,1.7,0.004,6.2,0.003,5.4,0.004
5/2/2018 16:21,0.003,<1,0.003,36.6,0.003,22.3,0.004
5/2/2018 16:26,0.003,<1,0.003,7.1,0.003,4.3,0.004
5/2/2018 16:31,0.003,<1,0.003,11.1,0.003,8.4,0.004
5/2/2018 16:36,0.003,2.1,0.004,10,0.003,10.2,0.004
5/2/2018 16:41,0.004,<1,0.003,8.3,0.003,10,0.005
5/2/2018 16:46,0.004,1.8,0.01,>100,0.003,18.3,0.01
5/2/2018 16:51,0.003,<1,0.004,11.6,0.003,2.7,0.004
5/2/2018 16:56,0.003,1.3,0.003,42.7,0.003,2,0.004
5/2/2018 17:01,0.004,<1,0.004,34.1,0.003,2,0.004
5/2/2018 17:06,0.003,1.8,0.003,5,0.003,4.2,0.005
5/2/2018 17:11,0.004,<1,0.003,64,0.004,6.1,0.005
5/2/2018 17:16,0.004,1,0.003,13.5,0.003,2.2,0.004
5/2/2018 17:21,0.004,<1,0.006,51.2,0.003,3.1,0.006
5/2/2018 17:26,0.004,<1,0.003,36.6,0.003,3.8,0.005
5/2/2018 17:31,0.003,<1,0.003,39.4,0.003,6.3,0.004
5/2/2018 17:36,0.003,1.7,0.003,51.2,0.003,26.9,0.004
5/2/2018 17:41,0.003,<1,0.003,16.5,0.003,11.1,0.004
5/2/2018 17:46,0.004,<1,0.003,56.9,0.003,5.9,0.004
5/2/2018 17:51,0.003,>100,0.009,51.2,0.003,>100,0.009
5/2/2018 17:56,0.004,<1,0.003,22.3,0.003,11.6,0.004
5/2/2018 18:01,0.004,1.8,0.003,26.9,0.003,22.3,0.004
5/2/2018 18:06,0.003,<1,0.004,56.9,0.003,14.2,0.005
5/2/2018 18:11,0.003,1.2,0.006,46.5,0.003,17.1,0.006
5/2/2018 18:16,0.003,1.1,0.003,13.5,0.003,5.4,0.004
5/2/2018 18:21,0.004,1.2,0.003,36.6,0.003,21.3,0.004
5/2/2018 18:26,0.004,<1,0.003,9,0.003,3.9,0.004
5/2/2018 18:31,0.003,1.2,0.006,51.2,0.003,20.5,0.006
5/2/2018 18:36,0.003,<1,0.006,42.7,0.003,4,0.007
5/2/2018 18:41,0.004,1.7,0.003,51.2,0.003,6,0.004
5/2/2018 18:46,0.003,9,0.004,51.2,0.003,2.2,0.004
5/2/2018 18:51,0.003,1.4,0.003,34.1,0.003,10.2,0.004
5/2/2018 18:56,0.003,1,0.003,39.4,0.003,16,0.004
5/2/2018 19:01,0.003,<1,0.003,20.5,0.003,9,0.004
5/2/2018 19:06,0.003,2.2,0.003,34.1,0.003,5.7,0.004
5/2/2018 19:11,0.003,<1,0.006,>100,0.003,5.1,0.007
5/2/2018 19:16,0.004,<1,0.007,64,0.003,9.7,0.008
5/2/2018 19:21,0.003,1,0.009,46.5,0.003,7.9,0.009
5/2/2018 19:26,0.004,<1,0.004,8.1,0.003,20.5,0.005
5/2/2018 19:31,0.003,<1,0.004,42.7,0.003,6.2,0.005
5/2/2018 19:36,0.004,1.9,0.003,39.4,0.003,24.4,0.004
5/2/2018 19:41,0.003,1.4,0.003,42.7,0.003,34.1,0.004
5/2/2018 19:46,0.003,1.5,0.003,10.4,0.004,10,0.004
5/2/2018 19:51,0.003,3,0.003,51.2,0.003,14.6,0.004
5/2/2018 19:56,0.003,2.5,0.003,25.6,0.003,34.1,0.004
5/2/2018 20:01,0.003,<1,0.006,56.9,0.003,2.9,0.007
5/2/2018 20:06,0.003,<1,0.003,64,0.003,13.5,0.004
5/2/2018 20:11,0.003,5,0.003,51.2,0.003,17.7,0.004
5/2/2018 20:16,0.004,2.3,0.003,73.1,0.003,6.9,0.004
5/2/2018 20:21,0.004,<1,0.003,34.1,0.003,1.7,0.004
5/2/2018 20:26,0.004,<1,0.003,10,0.003,9.8,0.004
5/2/2018 20:31,0.004,<1,0.003,56.9,0.003,3.6,0.005
5/2/2018 20:36,0.003,<1,0.003,36.6,0.003,2.3,0.004
5/2/2018 20:41,0.004,<1,0.003,51.2,0.003,17.7,0.004
5/2/2018 20:46,0.003,>100,0.003,36.6,0.003,10.2,0.004
5/2/2018 20:51,0.004,<1,0.003,11.6,0.003,6,0.004
5/2/2018 20:56,0.004,<1,0.003,85.3,0.003,6.2,0.004
5/2/2018 21:01,0.004,1.6,0.003,8.7,0.003,2.3,0.004
5/2/2018 21:06,0.004,1,0.003,7.6,0.003,10.2,0.004
5/2/2018 21:11,0.003,1.3,0.003,39.4,0.003,7,0.004
5/2/2018 21:16,0.003,1.2,0.003,16.5,0.003,2.7,0.004
5/2/2018 21:21,0.003,<1,0.003,56.9,0.003,4.7,0.004
5/2/2018 21:26,0.003,<1,0.003,85.3,0.003,9.8,0.004
5/2/2018 21:31,0.004,1.6,0.003,28.4,0.004,16.5,0.004
5/2/2018 21:36,0.003,1,0.003,46.5,0.003,15.5,0.004
5/2/2018 21:41,0.003,1.6,0.003,85.3,0.003,39.4,0.004
5/2/2018 21:46,0.004,<1,0.003,28.4,0.003,5,0.004
5/2/2018 21:51,0.004,1.5,0.003,39.4,0.003,3.2,0.004
5/2/2018 21:56,0.003,<1,0.003,39.4,0.003,17.1,0.004
5/2/2018 22:01,0.003,<1,0.003,7.4,0.003,7.3,0.004
5/2/2018 22:06,0.003,<1,0.003,26.9,0.003,5.3,0.004
5/2/2018 22:11,0.004,1.1,0.003,51.2,0.003,5.8,0.004
5/2/2018 22:16,0.004,<1,0.003,32,0.003,3.7,0.004
5/2/2018 22:21,0.004,<1,0.003,14.2,0.003,3.3,0.004
5/2/2018 22:26,0.003,<1,0.003,34.1,0.003,3.7,0.004
5/2/2018 22:31,0.003,1.4,0.003,73.1,0.003,9.3,0.004
5/2/2018 22:36,0.004,1.1,0.003,56.9,0.003,51.2,0.004
5/2/2018 22:41,0.004,<1,0.003,11.1,0.003,2.6,0.004
5/2/2018 22:46,0.004,<1,0.003,39.4,0.003,8.3,0.004
5/2/2018 22:51,0.003,<1,0.003,39.4,0.003,5.6,0.004
5/2/2018 22:56,0.003,>100,0.003,26.9,0.003,9.8,0.004
5/2/2018 23:01,0.004,<1,0.003,17.1,0.003,3.8,0.004
5/2/2018 23:06,0.004,<1,0.003,17.1,0.003,13.8,0.004
5/2/2018 23:11,0.004,1.5,0.004,9.1,0.003,46.5,0.004
5/2/2018 23:16,0.004,<1,0.013,6.6,0.004,4.7,0.013
5/2/2018 23:21,0.006,>100,0.004,10.2,0.005,>100,0.008
5/2/2018 23:26,0.004,<1,0.004,4.9,0.003,8,0.005
5/2/2018 23:31,0.004,<1,0.003,32,0.003,26.9,0.004
5/2/2018 23:36,0.004,1.1,0.004,8,0.003,13.5,0.004
5/2/2018 23:41,0.004,1.4,0.003,42.7,0.003,5.2,0.004
5/2/2018 23:46,0.004,<1,0.003,13.8,0.003,6.2,0.004
5/2/2018 23:51,0.003,<1,0.003,36.6,0.003,28.4,0.004
5/2/2018 23:56,0.004,<1,0.003,10.7,0.003,36.6,0.004
5/3/2018 0:01,0.003,1,0.003,8.5,0.003,6,0.004
5/3/2018 0:06,0.003,>100,0.003,7,0.003,19.7,0.004
5/3/2018 0:11,0.003,1.3,0.003,9.8,0.003,6.2,0.005
5/3/2018 0:16,0.004,1.1,0.003,30.1,0.003,64,0.004
5/3/2018 0:21,0.004,<1,0.003,11.1,0.003,28.4,0.004
5/3/2018 0:26,0.004,<1,0.004,6.4,0.003,9.5,0.005
5/3/2018 0:31,0.004,1.1,0.003,30.1,0.003,25.6,0.004
5/3/2018 0:36,0.003,<1,0.004,5.2,0.004,34.1,0.005
5/3/2018 0:41,0.004,<1,0.003,15.5,0.003,4.4,0.004
5/3/2018 0:46,0.004,<1,0.003,6,0.003,4.4,0.004
5/3/2018 0:51,0.003,<1,0.003,46.5,0.003,2.4,0.004
5/3/2018 0:56,0.003,<1,0.003,56.9,0.003,5.1,0.004
5/3/2018 1:01,0.003,4.2,0.003,5.3,0.003,13.5,0.004
5/3/2018 1:06,0.003,1.2,0.003,32,0.003,2.7,0.004
5/3/2018 1:11,0.004,<1,0.003,10.9,0.003,10.9,0.004
5/3/2018 1:16,0.003,<1,0.003,25.6,0.003,3.6,0.004
5/3/2018 1:21,0.004,<1,0.003,42.7,0.003,5,0.004
5/3/2018 1:26,0.003,<1,0.003,36.6,0.003,3.2,0.004
5/3/2018 1:31,0.003,<1,0.003,36.6,0.003,16.5,0.004
5/3/2018 1:36,0.003,<1,0.003,28.4,0.003,4.1,0.004
5/3/2018 1:41,0.003,<1,0.003,46.5,0.003,3.3,0.004
5/3/2018 1:46,0.003,<1,0.003,30.1,0.003,3.6,0.004
5/3/2018 1:51,0.003,<1,0.003,34.1,0.003,4.5,0.004
5/3/2018 1:56,0.003,13.8,0.003,25.6,0.003,5.6,0.004
5/3/2018 2:01,0.003,2.8,0.003,34.1,0.003,2.5,0.004
5/3/2018 2:06,0.003,1.4,0.003,34.1,0.003,9.7,0.004
5/3/2018 2:11,0.003,1.4,0.003,21.3,0.003,8.7,0.004
5/3/2018 2:16,0.003,1.1,0.004,7.5,0.003,24.4,0.005
5/3/2018 2:21,0.003,1.4,0.003,34.1,0.003,5.2,0.004
5/3/2018 2:26,0.003,2.2,0.003,10.9,0.003,12.2,0.004
5/3/2018 2:29,0.003,<1,0.003,10,0.003,10,0.004
5/3/2018 2:35,0.003,2.3,0.003,28.4,0.003,6.7,0.004
5/3/2018 2:40,0.003,<1,0.003,36.6,0.003,19,0.004
5/3/2018 2:45,0.003,<1,0.003,36.6,0.003,10,0.004
5/3/2018 2:50,0.003,1.4,0.003,24.4,0.003,1.6,0.004
5/3/2018 2:55,0.003,2.8,0.003,36.6,0.003,4.4,0.004
5/3/2018 3:00,0.003,3,0.003,39.4,0.003,8,0.004
5/3/2018 3:05,0.004,1.6,0.003,42.7,0.003,6.6,0.004
